Industry type,Industry,ERA species ID,CAAB code,Scientific_name,Common_name,IUCN system,Number,subspecies,EPBC status,Seabird,Migratory listed,Marine listed,Cetacean listed,Bioregional_conservation_status,Type,Report_Table_Num,F Overall Risk,F Overall Risk table reference,Tentative final risk score,Tentative final risk score table reference,Risk Score,Potential_Impact,Potential_Impact_Significance,Consequence Score (1-6),Notes,EIA assessment,"Bookmark name in Tess' ""BASS STRAIT"" folder",Not seabird,Not seabird
Windfarm,Victoria Offshore Windfarm project,,,Geopelia cuneata,Diamond Dove,Terrestrial/Freshwater,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Stagonopleura guttata,Diamond Firetail,Terrestrial,4,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Ardea alba,Great Egret,Terrestrial/Freshwater/Marine,153,,Listed,Seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Falco hypoleucos,Grey Falcon,Terrestrial/Freshwater,,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Accipiter novaehollandiae,Grey Goshawk,Terrestrial,,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pomatostomus temporalis,Grey -crowned Babbler,Terrestrial,3,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Coracina maxima,Ground Cuckoo-shrike,Terrestrial,2,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pezoporus wallicus,Ground Parrot,Terrestrial,22,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Melanodryas cucullata,Hooded Robin,Terrestrial,,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Synoicus chinensis,King Quail,Terrestrial,2,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Leipoa ocellata,Mallee fowl,Terrestrial,10,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Tyto novaehollandiae,Masked Owl,Terrestrial,5,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Grantiella picta,Painted Honeyeater,Terrestrial,,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pedionomus torquatus,PIains-wanderer,Terrestrial,,,Critically Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Ninox strenua,Powerful Owl,Terrestrial,41,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calyptorhynchus banksii graptogyne,Red-tailed Black-Cockatoo (south-eastern),Terrestrial,194,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Anthochaera phrygia,Regent Honey eater,Terrestrial,2,,Critically Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Dasyornis broadbenti,Rufous Bristlebird,Terrestrial,113,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,"Rufuous bristlebird was split into two sub species based on location, Dasynornis broadbenti in itself doesn’t exist anymore, query on how to split the 113 between the otway and coorong species.",,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Dasyornis broadbenti broadbenti,Rufous Bristlebird (Coorong),Terrestrial,141,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Dasyornis broadbenti caryochrous,Rufous Bristlebird (Otway),Terrestrial,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Rhipidura rufifrons,Rufous Fantail,Terrestrial,28,,Listed,Not seabird,Listed as Muscicapidae,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Myiagra cyanoleuca,Satin Flycatcher,Terrestrial,,,Listed,Not seabird,Listed as Muscicapidae,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Lophoictinia isura,Square-tailed Kite,Terrestrial/Freshwater,4,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Lathamus discolor,Swift Parrot,Terrestrial,,,Critically Endangered,Not seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Hirundapus caudacutus,White-throated Needletail,Terrestrial,51,,Vulnerable,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Motacilla flava,Yellow Wagtail,Terrestrial/Freshwater,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Botaurus poiciloptilus,Australasian Bittern,Freshwater/Marine,41,,Endangered,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Anas rhynchotis,Australasian Shoveler,Terrestrial/Freshwater,,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Sternula nereis nereis,Australian Fairy Tern,Terrestrial/Marine,,,Vulnerable,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Gelochelidon nilotica macrotarsa,Australian Gull-billed Tern,Terrestrial/Freshwater/Marine,6,,VIC status only,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Ixobrychus dubius,Australian Little Bittern,Terrestrial/Freshwater,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Rostratula australis,Australian Painted Snipe,Terrestrial/Freshwater/Marine,3,,Endangered,Seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Porzana pusilla,Baillon's Crake,Terrestrial/Freshwater/Marine,5,,Listed,Seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Limosa lapponica,Bar-tailed Godwit,Terrestrial/Freshwater,26,,Listed,Not seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Limosa limosa,Black-tailed Godwit,Terrestrial/Freshwater,2,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Oxyura australis,Blue-billed Duck,Freshwater,12,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Limicola falcinellus,Broad-billed Sandpiper,Terrestrial/Freshwater,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Antigone rubicunda,Brolga,Terrestrial/Freshwater,546,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Hydroprogne Caspia,Caspian Tern,Terrestrial/Freshwater/Marine,141,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Tringa nebularia,Common Greenshank,Terrestrial/Freshwater/Marine,64,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Actitis hypoleucos,Common Sandpiper,Terrestrial/Freshwater/Marine,41,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Sterna hirundo,Common Tern,Terrestrial/Freshwater/Marine,2,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris ferruginea,Curlew Sandpiper,Terrestrial/Freshwater/Marine,34,,Critically Endangered,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Charadrius bicinctus,Double-banded Plover,Terrestrial/Freshwater/Marine,68,,Listed,Seabird,Listed as Charadriidae,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Numenius madagascariensis,Eastern Curlew,Terrestrial/Freshwater/Marine,14,,Critically Endangered,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Ardea alba modesta,Eastern Great Egret,Terrestrial/Freshwater/Marine,,,VIC status only,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pachyptila turtur subantarctica,Fairy Prion (southern),Terrestrial/Marine,,,Vulnerable,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Sternula nereis,Fairy Tern,Terrestrial/Marine,10,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Stictonetta naevosa,Freckled Duck,Terrestrial/Freshwater/Marine,4,,VIC status only,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Plegadis falcinellus,Glossy Ibis,Terrestrial/Freshwater/Marine,,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris tenuirostris,Great Knot,Terrestrial/Marine,2,,Critically Endangered,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Charadrius leschenaultii,Greater Sand Plover,Terrestrial/Freshwater/Marine,3,,Vulnerable,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pluvialis squatarola,Grey Plover,Terrestrial/Freshwater/Marine,8,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Tringa brevipes,Grey- tailed Tattler,Terrestrial/Freshwater/Marine,2,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Aythya australis,Hardhead,Terrestrial/Freshwater,25,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Thinornis cucullatus,Hooded Plover,Freshwater/Marine,,,Listed,Seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Gallinago hardwickii,Latham's Snipe,Terrestrial/Freshwater,32,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Lewinia pectoralis,Lewin's Rail,Terrestrial/Freshwater,32,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Numenius minutus,Little Curlew,Terrestrial/Freshwater,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Egretta garzetta,Little Egret,Terrestrial/Freshwater,69,,Listed,Not seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Anseranas semipalmata,Magpie Goose,Terrestrial/Freshwater,11,,Listed,Not seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Tringa stagnatilis,Marsh Sandpiper,Terrestrial/Freshwater/Marine,4,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Biziura lobata,Musk Duck,Terrestrial/Freshwater,225,,Listed,Not seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pezoporus occidentalis,Night Parrot,Terrestrial,,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Thalassarche bulleri platei,Northern Buller's Albatross,Terrestrial/Marine,,,Vulnerable,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Neophema chrysogaster,Orange-bellied Parrot,Terrestrial/Freshwater,23,,Critically Endangered,Not seabird,Not Listed for Migratory,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Charadrius veredus,Oriental Plover,Terrestrial/Freshwater/Marine,1,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pandion haliaetus,Osprey,Terrestrial/Freshwater/Marine,3,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Pluvialis fulva,Pacific Golden Plover,Terrestrial/Freshwater/Marine,2,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris melanotos,Pectoral Sandpiper,Terrestrial/Freshwater/Marine,1,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Gallinago stenura,Pin-tailed Snipe,Terrestrial/Freshwater,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Ardea intermedia plumifera,Plumed Egret,Terrestrial/Freshwater/Marine,14,,VIC status only,Seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris canutus,Red Knot,Terrestrial/Freshwater/Marine,4,,Endangered,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris ruficollis,Red-necked Stint,Terrestrial/Marine,149,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Arenaria interpres,Ruddy Turnstone,Terrestrial/Freshwater/Marine,19,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris alba,Sand erling,Terrestrial/Freshwater/Marine,71,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Calidris acuminata,Sharp-tailed Sandpiper,Terrestrial/Freshwater/Marine,54,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Gallinago megala,Swinhoe's Snipe,Terrestrial/Freshwater,,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Xenus cinereus,Terek Sandpiper,Terrestrial/Freshwater/Marine,3,,Listed,Seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Numenius phaeopus,Whimbrel,Terrestrial/Freshwater/Marine,3,,Listed,Seabird,Listed,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Haliaeetus leucogaster,White-bellied Sea-Eagle,Terrestrial/Freshwater/Marine,42,,Listed,Seabird,Not Listed for Migratory,Listed,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Tringa glareola,Wood Sandpiper,Terrestrial/Freshwater,5,,Listed,Not seabird,Listed,Listed - overfly marine area,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Prototroctes maraena,Australian Grayling,Freshwater/Marine,,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Galaxiella pusilla,Eastern Dwarf Galaxias,Freshwater,,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Galaxiella toourtkoourt,Little Galaxias,Freshwater,14,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Nannoperca variegata,Variegated Pygmy Perch,Freshwater,1,,Vulnerable,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Nannoperca obscura,Yarra Pygmy Perch,Freshwater,34,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Lamna nasus,Mackerel Shark,Marine,,,Listed,Not seabird,Listed,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Isurus oxyrinchus,Shortfin Mako,Marine,,,Listed,Not seabird,Listed,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Carcharodon carcharias,White Shark,Marine,,,Vulnerable,Not seabird,Listed,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Athanopsis australis,Southern Hooded Shrimp,Marine,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Plectrotarsus gravenhorstii,Caddisfly,Terrestrial/Freshwater,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Ogyris halmaturia,Large Bronze Azure Butterfly,Terrestrial,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Hygrobia australasiae,Squeak Beetle,Terrestrial/Freshwater,1,,VIC status only,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
Windfarm,Victoria Offshore Windfarm project,,,Euastacus bispinosus,Glenelg Spiny Crayfish,Freshwater,4,,Endangered,Not seabird,Not Listed for Migratory,Not Listed for Marine,Not Listed for Cetacean,,,,,,,,,,,,,,,,
